種類名,駅グループ名,駅グループ事業者,駅グループ路線名,駅グループ路線区別名,駅グループ路線正式区間,駅グループ路線運行系統,駅グループの路線ごとの並び順,駅名,駅名(正式)[id],駅の路線の事業者[id],駅の路線[id],駅の路線区別名[id],駅の路線の事業者[id],路線名(運行系統)[id],路線区別名(運行系統)[id],路線[正式区間][id],路線[運行系統][id],ナンバリング接頭辞,路線記号,ナンバリングハイフン,駅番号,路線(運行系統)ごとの並び順,駅カラー
駅,,,,,,,,波瀬,波瀬,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,17,
駅,,,,,,,,浦ノ崎,浦ノ崎,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,18,
駅,,,,,,,,福島口,福島口,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,19,
駅,,,,,,,,今福,今福,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,20,
駅,,,,,,,,鷹島口,鷹島口,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,21,
駅,,,,,,,,前浜,前浜,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,22,
駅,,,,,,,,調川,調川,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,23,
駅,,,,,,,,松浦,松浦,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,24,
駅,,,,,,,,松浦発電所前,松浦発電所前,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,25,
駅,,,,,,,,御厨,御厨,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,26,
駅,,,,,,,,西木場,西木場,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,27,
駅,,,,,,,,東田平,東田平,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,28,
駅,,,,,,,,中田平,中田平,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,29,
駅,,,,,,,,たびら平戸口,たびら平戸口,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,30,
駅,,,,,,,,西田平,西田平,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,31,
駅,,,,,,,,すえたちばな,すえたちばな,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,32,
駅,,,,,,,,江迎鹿町,江迎鹿町,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,33,
駅,,,,,,,,高岩,高岩,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,34,
駅,,,,,,,,いのつき,いのつき,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,35,
駅,,,,,,,,潜竜ヶ滝,潜竜ヶ滝,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,36,
駅,,,,,,,,吉井,吉井,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,37,
駅,,,,,,,,神田,神田,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,38,
駅,,,,,,,,清峰高校前,清峰高校前,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,39,
駅,,,,,,,,佐々,佐々,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,40,
駅,,,,,,,,小浦,小浦,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,41,
駅,,,,,,,,真申,真申,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,42,
駅,,,,,,,,棚方,棚方,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,43,
駅,,,,,,,,相浦,相浦,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,44,
駅,,,,,,,,大学,大学,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,45,
駅,,,,,,,,上相浦,上相浦,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,46,
駅,,,,,,,,本山,本山,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,47,
駅,,,,,,,,中里,中里,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,48,
駅,,,,,,,,皆瀬,皆瀬,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,49,
駅,,,,,,,,野中,野中,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,50,
駅,,,,,,,,左石,左石,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,51,
駅,,,,,,,,泉福寺,泉福寺,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,52,
駅,,,,,,,,山の田,山の田,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,53,
駅,,,,,,,,北佐世保,北佐世保,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,54,
駅,,,,,,,,中佐世保,中佐世保,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,55,
駅,,,,,,,,佐世保中央,佐世保中央,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,56,
駅,,,,,,,,佐世保,佐世保,松浦鉄道株式会社,西九州線,,松浦鉄道株式会社,西九州線,,1,1,,,,,57,
駅,,,,,,,,諫早,諫早,島原鉄道株式会社,島原鉄道線,,島原鉄道株式会社,島原鉄道線,,1,1,,,,,1,
駅,,,,,,,,本諫早,本諫早,島原鉄道株式会社,島原鉄道線,,島原鉄道株式会社,島原鉄道線,,1,1,,,,,2,
駅,,,,,,,,幸,幸,島原鉄道株式会社,島原鉄道線,,島原鉄道株式会社,島原鉄道線,,1,1,,,,,3,
駅,,,,,,,,小野,小野,島原鉄道株式会社,島原鉄道線,,島原鉄道株式会社,島原鉄道線,,1,1,,,,,4,
駅,,,,,,,,干拓の里,干拓の里,島原鉄道株式会社,島原鉄道線,,島原鉄道株式会社,島原鉄道線,,1,1,,,,,5,
駅,,,,,,,,森山,森山,島原鉄道株式会社,島原鉄道線,,島原鉄道株式会社,島原鉄道線,,1,1,,,,,6,
駅,,,,,,,,釜ノ鼻,釜ノ鼻,島原鉄道株式会社,島原鉄道線,,島原鉄道株式会社,島原鉄道線,,1,1,,,,,7,
駅,,,,,,,,諫早東高校,諫早東高校,島原鉄道株式会社,島原鉄道線,,島原鉄道株式会社,島原鉄道線,,1,1,,,,,8,
駅,,,,,,,,愛野,愛野,島原鉄道株式会社,島原鉄道線,,島原鉄道株式会社,島原鉄道線,,1,1,,,,,9,
駅,,,,,,,,阿母崎,阿母崎,島原鉄道株式会社,島原鉄道線,,島原鉄道株式会社,島原鉄道線,,1,1,,,,,10,
駅,,,,,,,,吾妻,吾妻,島原鉄道株式会社,島原鉄道線,,島原鉄道株式会社,島原鉄道線,,1,1,,,,,11,
駅,,,,,,,,古部,古部,島原鉄道株式会社,島原鉄道線,,島原鉄道株式会社,島原鉄道線,,1,1,,,,,12,
駅,,,,,,,,大正,大正,島原鉄道株式会社,島原鉄道線,,島原鉄道株式会社,島原鉄道線,,1,1,,,,,13,
駅,,,,,,,,西郷,西郷,島原鉄道株式会社,島原鉄道線,,島原鉄道株式会社,島原鉄道線,,1,1,,,,,14,
駅,,,,,,,,神代,神代,島原鉄道株式会社,島原鉄道線,,島原鉄道株式会社,島原鉄道線,,1,1,,,,,15,
駅,,,,,,,,多比良,多比良,島原鉄道株式会社,島原鉄道線,,島原鉄道株式会社,島原鉄道線,,1,1,,,,,16,
駅,,,,,,,,有明湯江,有明湯江,島原鉄道株式会社,島原鉄道線,,島原鉄道株式会社,島原鉄道線,,1,1,,,,,17,
駅,,,,,,,,大三東,大三東,島原鉄道株式会社,島原鉄道線,,島原鉄道株式会社,島原鉄道線,,1,1,,,,,18,
駅,,,,,,,,松尾,松尾,島原鉄道株式会社,島原鉄道線,,島原鉄道株式会社,島原鉄道線,,1,1,,,,,19,
駅,,,,,,,,三会,三会,島原鉄道株式会社,島原鉄道線,,島原鉄道株式会社,島原鉄道線,,1,1,,,,,20,
駅,,,,,,,,島原,島原,島原鉄道株式会社,島原鉄道線,,島原鉄道株式会社,島原鉄道線,,1,1,,,,,21,
駅,,,,,,,,霊丘公園体育館,霊丘公園体育館,島原鉄道株式会社,島原鉄道線,,島原鉄道株式会社,島原鉄道線,,1,1,,,,,22,
駅,,,,,,,,島原船津,島原船津,島原鉄道株式会社,島原鉄道線,,島原鉄道株式会社,島原鉄道線,,1,1,,,,,23,
駅,,,,,,,,島原港,島原港,島原鉄道株式会社,島原鉄道線,,島原鉄道株式会社,島原鉄道線,,1,1,,,,,24,
駅,,,,,,,,上熊本,上熊本,熊本電気鉄道株式会社,菊池線,,熊本電気鉄道株式会社,菊池線,,1,1,,KD,,1,1,
駅,,,,,,,,韓々坂,韓々坂,熊本電気鉄道株式会社,菊池線,,熊本電気鉄道株式会社,菊池線,,1,1,,KD,,2,2,
駅,,,,,,,,池田,池田,熊本電気鉄道株式会社,菊池線,,熊本電気鉄道株式会社,菊池線,,1,1,,KD,,3,3,
駅,,,,,,,,打越,打越,熊本電気鉄道株式会社,菊池線,,熊本電気鉄道株式会社,菊池線,,1,1,,KD,,4,4,
駅,,,,,,,,坪井川公園,坪井川公園,熊本電気鉄道株式会社,菊池線,,熊本電気鉄道株式会社,菊池線,,1,1,,KD,,5,5,
駅,,,,,,,,北熊本,北熊本,熊本電気鉄道株式会社,菊池線,,熊本電気鉄道株式会社,菊池線,,1,1,,KD,,8,6,
駅,,,,,,,,亀井,亀井,熊本電気鉄道株式会社,菊池線,,熊本電気鉄道株式会社,菊池線,,1,1,,KD,,10,7,
駅,,,,,,,,八景水谷,八景水谷,熊本電気鉄道株式会社,菊池線,,熊本電気鉄道株式会社,菊池線,,1,1,,KD,,11,8,
駅,,,,,,,,堀川,堀川,熊本電気鉄道株式会社,菊池線,,熊本電気鉄道株式会社,菊池線,,1,1,,KD,,12,9,
駅,,,,,,,,新須屋,新須屋,熊本電気鉄道株式会社,菊池線,,熊本電気鉄道株式会社,菊池線,,1,1,,KD,,13,10,
駅,,,,,,,,須屋,須屋,熊本電気鉄道株式会社,菊池線,,熊本電気鉄道株式会社,菊池線,,1,1,,KD,,14,11,
駅,,,,,,,,三ツ石,三ツ石,熊本電気鉄道株式会社,菊池線,,熊本電気鉄道株式会社,菊池線,,1,1,,KD,,15,12,
駅,,,,,,,,黒石,黒石,熊本電気鉄道株式会社,菊池線,,熊本電気鉄道株式会社,菊池線,,1,1,,KD,,16,13,
駅,,,,,,,,熊本高専前,熊本高専前,熊本電気鉄道株式会社,菊池線,,熊本電気鉄道株式会社,菊池線,,1,1,,KD,,17,14,
駅,,,,,,,,再春医療センター前駅,再春医療センター前駅,熊本電気鉄道株式会社,菊池線,,熊本電気鉄道株式会社,菊池線,,1,1,,KD,,18,15,
駅,,,,,,,,御代志,御代志,熊本電気鉄道株式会社,菊池線,,熊本電気鉄道株式会社,菊池線,,1,1,,KD,,19,16,
駅,,,,,,,,北熊本,北熊本,熊本電気鉄道株式会社,藤崎線,,熊本電気鉄道株式会社,藤崎線,,1,1,,KD,,8,1,
駅,,,,,,,,黒髪町,黒髪町,熊本電気鉄道株式会社,藤崎線,,熊本電気鉄道株式会社,藤崎線,,1,1,,KD,,7,2,
駅,,,,,,,,藤崎宮前,藤崎宮前,熊本電気鉄道株式会社,藤崎線,,熊本電気鉄道株式会社,藤崎線,,1,1,,KD,,6,3,
駅,,,,,,,,立野,立野,南阿蘇鉄道株式会社,高森線,,南阿蘇鉄道株式会社,高森線,,1,1,,,,,1,
駅,,,,,,,,長陽,長陽,南阿蘇鉄道株式会社,高森線,,南阿蘇鉄道株式会社,高森線,,1,1,,,,,2,
駅,,,,,,,,加勢,加勢,南阿蘇鉄道株式会社,高森線,,南阿蘇鉄道株式会社,高森線,,1,1,,,,,3,
駅,,,,,,,,阿蘇下田城ふれあい温泉,阿蘇下田城ふれあい温泉,南阿蘇鉄道株式会社,高森線,,南阿蘇鉄道株式会社,高森線,,1,1,,,,,4,
駅,,,,,,,,南阿蘇水の生まれる里白水高原,南阿蘇水の生まれる里白水高原,南阿蘇鉄道株式会社,高森線,,南阿蘇鉄道株式会社,高森線,,1,1,,,,,5,
駅,,,,,,,,中松,中松,南阿蘇鉄道株式会社,高森線,,南阿蘇鉄道株式会社,高森線,,1,1,,,,,6,
駅,,,,,,,,阿蘇白川,阿蘇白川,南阿蘇鉄道株式会社,高森線,,南阿蘇鉄道株式会社,高森線,,1,1,,,,,7,
駅,,,,,,,,南阿蘇白川水源,南阿蘇白川水源,南阿蘇鉄道株式会社,高森線,,南阿蘇鉄道株式会社,高森線,,1,1,,,,,8,
駅,,,,,,,,見晴台,見晴台,南阿蘇鉄道株式会社,高森線,,南阿蘇鉄道株式会社,高森線,,1,1,,,,,9,
駅,,,,,,,,高森,高森,南阿蘇鉄道株式会社,高森線,,南阿蘇鉄道株式会社,高森線,,1,1,,,,,10,
駅,,,,,,,,人吉温泉,人吉温泉,くま川鉄道株式会社,湯前線,,くま川鉄道株式会社,湯前線,,1,1,,,,,1,
駅,,,,,,,,相良藩願成寺,相良藩願成寺,くま川鉄道株式会社,湯前線,,くま川鉄道株式会社,湯前線,,1,1,,,,,2,
駅,,,,,,,,川村,川村,くま川鉄道株式会社,湯前線,,くま川鉄道株式会社,湯前線,,1,1,,,,,3,
駅,,,,,,,,肥後西村,肥後西村,くま川鉄道株式会社,湯前線,,くま川鉄道株式会社,湯前線,,1,1,,,,,4,
駅,,,,,,,,一武,一武,くま川鉄道株式会社,湯前線,,くま川鉄道株式会社,湯前線,,1,1,,,,,5,
駅,,,,,,,,木上,木上,くま川鉄道株式会社,湯前線,,くま川鉄道株式会社,湯前線,,1,1,,,,,6,
駅,,,,,,,,おかどめ幸福,おかどめ幸福,くま川鉄道株式会社,湯前線,,くま川鉄道株式会社,湯前線,,1,1,,,,,7,
駅,,,,,,,,あさぎり,あさぎり,くま川鉄道株式会社,湯前線,,くま川鉄道株式会社,湯前線,,1,1,,,,,8,
駅,,,,,,,,東免田,東免田,くま川鉄道株式会社,湯前線,,くま川鉄道株式会社,湯前線,,1,1,,,,,9,
駅,,,,,,,,公立病院前,公立病院前,くま川鉄道株式会社,湯前線,,くま川鉄道株式会社,湯前線,,1,1,,,,,10,
駅,,,,,,,,多良木,多良木,くま川鉄道株式会社,湯前線,,くま川鉄道株式会社,湯前線,,1,1,,,,,11,
駅,,,,,,,,東多良木,東多良木,くま川鉄道株式会社,湯前線,,くま川鉄道株式会社,湯前線,,1,1,,,,,12,
駅,,,,,,,,新鶴羽,新鶴羽,くま川鉄道株式会社,湯前線,,くま川鉄道株式会社,湯前線,,1,1,,,,,13,
駅,,,,,,,,湯前,湯前,くま川鉄道株式会社,湯前線,,くま川鉄道株式会社,湯前線,,1,1,,,,,14,
駅,,,,,,,,八代,八代,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,1,1,,OR,,1,1,
駅,,,,,,,,肥後高田,肥後高田,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,1,1,,OR,,2,2,
駅,,,,,,,,日奈久温泉,日奈久温泉,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,1,1,,OR,,3,3,
駅,,,,,,,,肥後二見,肥後二見,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,1,1,,OR,,4,4,
駅,,,,,,,,上田浦,上田浦,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,1,1,,OR,,5,5,
駅,,,,,,,,たのうら御立岬公園,たのうら御立岬公園,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,1,1,,OR,,6,6,
駅,,,,,,,,肥後田浦,肥後田浦,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,1,1,,OR,,7,7,
駅,,,,,,,,海浦,海浦,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,1,1,,OR,,8,8,
駅,,,,,,,,佐敷,佐敷,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,1,1,,OR,,9,9,
駅,,,,,,,,湯浦,湯浦,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,1,1,,OR,,10,10,
駅,,,,,,,,津奈木,津奈木,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,1,1,,OR,,11,11,
駅,,,,,,,,新水俣,新水俣,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,1,1,,OR,,12,12,
駅,,,,,,,,水俣,水俣,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,1,1,,OR,,13,13,
駅,,,,,,,,袋,袋,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,1,1,,OR,,14,14,
駅,,,,,,,,米ノ津,米ノ津,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,1,1,,OR,,15,15,
駅,,,,,,,,出水,出水,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,1,1,,OR,,16,16,
駅,,,,,,,,西出水,西出水,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,1,1,,OR,,17,17,
駅,,,,,,,,高尾野,高尾野,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,1,1,,OR,,18,18,
駅,,,,,,,,野田郷,野田郷,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,1,1,,OR,,19,19,
駅,,,,,,,,折口,折口,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,1,1,,OR,,20,20,
駅,,,,,,,,阿久根,阿久根,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,1,1,,OR,,21,21,
駅,,,,,,,,牛ノ浜,牛ノ浜,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,1,1,,OR,,22,22,
駅,,,,,,,,薩摩大川,薩摩大川,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,1,1,,OR,,23,23,
駅,,,,,,,,西方,西方,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,1,1,,OR,,24,24,
駅,,,,,,,,薩摩高城,薩摩高城,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,1,1,,OR,,25,25,
駅,,,,,,,,草道,草道,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,1,1,,OR,,26,26,
駅,,,,,,,,上川内,上川内,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,1,1,,OR,,27,27,
駅,,,,,,,,川内,川内,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,肥薩おれんじ鉄道株式会社,肥薩おれんじ鉄道線,,1,1,,OR,,28,28,
駅,,,,,,,,青函トンネル記念館,青函トンネル記念館,一般財団法人青函トンネル記念館,青函トンネル竜飛斜坑線,,一般財団法人青函トンネル記念館,青函トンネル竜飛斜坑線,,1,1,,,,,1,
駅,,,,,,,,体験坑道,体験坑道,一般財団法人青函トンネル記念館,青函トンネル竜飛斜坑線,,一般財団法人青函トンネル記念館,青函トンネル竜飛斜坑線,,1,1,,,,,2,
駅,,,,,,,,黒部湖,黒部湖,立山黒部貫光株式会社,鋼索線,黒部ケーブルカー,立山黒部貫光株式会社,黒部ケーブル,,1,1,,,,,1,
駅,,,,,,,,黒部平,黒部平,立山黒部貫光株式会社,鋼索線,黒部ケーブルカー,立山黒部貫光株式会社,黒部ケーブル,,1,1,,,,,2,
駅,,,,,,,,立山,立山,立山黒部貫光株式会社,鋼索線,立山ケーブルカー,立山黒部貫光株式会社,立山ケーブル,,1,1,,,,,1,
駅,,,,,,,,美女平,美女平,立山黒部貫光株式会社,鋼索線,立山ケーブルカー,立山黒部貫光株式会社,立山ケーブル,,1,1,,,,,2,
駅,,,,,,,,宮脇,宮脇,筑波観光鉄道株式会社,筑波山鋼索鉄道線,,筑波観光鉄道株式会社,筑波山鋼索鉄道線,,1,1,,,,,1,
駅,,,,,,,,筑波山頂,筑波山頂,筑波観光鉄道株式会社,筑波山鋼索鉄道線,,筑波観光鉄道株式会社,筑波山鋼索鉄道線,,1,1,,,,,2,
駅,,,,,,,,清滝,清滝,高尾登山電鉄株式会社,高尾鋼索線,,高尾登山電鉄株式会社,高尾鋼索線,,1,1,,,,,1,
駅,,,,,,,,高尾山,高尾山,高尾登山電鉄株式会社,高尾鋼索線,,高尾登山電鉄株式会社,高尾鋼索線,,1,1,,,,,2,
駅,,,,,,,,滝本,滝本,御岳登山鉄道株式会社,,御岳山ケーブルカー,御岳登山鉄道株式会社,御岳山ケーブルカー,,1,1,,,,,1,
駅,,,,,,,,御岳山,御岳山,御岳登山鉄道株式会社,,御岳山ケーブルカー,御岳登山鉄道株式会社,御岳山ケーブルカー,,1,1,,,,,2,
駅,,,,,,,,強羅,強羅,箱根登山鉄道株式会社,鋼索線,,箱根登山鉄道株式会社,鋼索線,,1,1,,OH,,57,1,
駅,,,,,,,,公園下,公園下,箱根登山鉄道株式会社,鋼索線,,箱根登山鉄道株式会社,鋼索線,,1,1,,OH,,58,2,
駅,,,,,,,,公園上,公園上,箱根登山鉄道株式会社,鋼索線,,箱根登山鉄道株式会社,鋼索線,,1,1,,OH,,59,3,
駅,,,,,,,,中強羅,中強羅,箱根登山鉄道株式会社,鋼索線,,箱根登山鉄道株式会社,鋼索線,,1,1,,OH,,60,4,
駅,,,,,,,,上強羅,上強羅,箱根登山鉄道株式会社,鋼索線,,箱根登山鉄道株式会社,鋼索線,,1,1,,OH,,61,5,
駅,,,,,,,,早雲山,早雲山,箱根登山鉄道株式会社,鋼索線,,箱根登山鉄道株式会社,鋼索線,,1,1,,OH,,62,6,
駅,,,,,,,,大山ケーブル,大山ケーブル,大山観光電鉄株式会社,大山鋼索線,,大山観光電鉄株式会社,大山鋼索線,,1,1,,,,,1,
駅,,,,,,,,大山寺,大山寺,大山観光電鉄株式会社,大山鋼索線,,大山観光電鉄株式会社,大山鋼索線,,1,1,,,,,2,
駅,,,,,,,,阿夫利神社,阿夫利神社,大山観光電鉄株式会社,大山鋼索線,,大山観光電鉄株式会社,大山鋼索線,,1,1,,,,,3,
駅,,,,,,,,十国登り口,十国登り口,伊豆箱根鉄道株式会社,十国鋼索線,,伊豆箱根鉄道株式会社,十国鋼索線,,1,1,,,,,1,
駅,,,,,,,,十国峠,十国峠,伊豆箱根鉄道株式会社,十国鋼索線,,伊豆箱根鉄道株式会社,十国鋼索線,,1,1,,,,,2,
駅,,,,,,,,ケーブル坂本,ケーブル坂本,比叡山鉄道株式会社,比叡山鉄道線,,比叡山鉄道株式会社,比叡山鉄道線,,1,1,,,,,1,
駅,,,,,,,,ほうらい丘,ほうらい丘,比叡山鉄道株式会社,比叡山鉄道線,,比叡山鉄道株式会社,比叡山鉄道線,,1,1,,,,,2,
駅,,,,,,,,もたて山,もたて山,比叡山鉄道株式会社,比叡山鉄道線,,比叡山鉄道株式会社,比叡山鉄道線,,1,1,,,,,3,
駅,,,,,,,,ケーブル延暦寺,ケーブル延暦寺,比叡山鉄道株式会社,比叡山鉄道線,,比叡山鉄道株式会社,比叡山鉄道線,,1,1,,,,,4,
駅,,,,,,,,ケーブル八瀬,ケーブル八瀬,京福電気鉄道株式会社,鋼索線,,京福電気鉄道株式会社,鋼索線,,1,1,,,,,1,
駅,,,,,,,,ケーブル比叡,ケーブル比叡,京福電気鉄道株式会社,鋼索線,,京福電気鉄道株式会社,鋼索線,,1,1,,,,,2,
駅,,,,,,,,山門,山門,鞍馬寺（宗教法人）,鞍馬山鋼索鉄道,,鞍馬寺（宗教法人）,鞍馬山鋼索鉄道,,1,1,,,,,1,
駅,,,,,,,,多宝塔,多宝塔,鞍馬寺（宗教法人）,鞍馬山鋼索鉄道,,鞍馬寺（宗教法人）,鞍馬山鋼索鉄道,,1,1,,,,,2,
駅,,,,,,,,府中,府中,丹後海陸交通株式会社,天橋立鋼索鉄道,,丹後海陸交通株式会社,天橋立鋼索鉄道,,1,1,,,,,1,
駅,,,,,,,,傘松,傘松,丹後海陸交通株式会社,天橋立鋼索鉄道,,丹後海陸交通株式会社,天橋立鋼索鉄道,,1,1,,,,,2,
駅,,,,,,,,ケーブル八幡宮口,ケーブル八幡宮口,京阪電気鉄道株式会社,鋼索線,,京阪電気鉄道株式会社,鋼索線,,1,1,,KH,,80,1,
駅,,,,,,,,ケーブル八幡宮山上,ケーブル八幡宮山上,京阪電気鉄道株式会社,鋼索線,,京阪電気鉄道株式会社,鋼索線,,1,1,,KH,,81,2,
駅,,,,,,,,鳥居前,鳥居前,近畿日本鉄道株式会社,生駒鋼索線,,近畿日本鉄道株式会社,生駒鋼索線,,1,1,,Y,,17,1,
駅,,,,,,,,宝山寺,宝山寺,近畿日本鉄道株式会社,生駒鋼索線,,近畿日本鉄道株式会社,生駒鋼索線,,1,1,,Y,,18,2,
駅,,,,,,,,梅屋敷,梅屋敷,近畿日本鉄道株式会社,生駒鋼索線,,近畿日本鉄道株式会社,生駒鋼索線,,1,1,,Y,,19,3,
駅,,,,,,,,霞ヶ丘,霞ヶ丘,近畿日本鉄道株式会社,生駒鋼索線,,近畿日本鉄道株式会社,生駒鋼索線,,1,1,,Y,,20,4,
