乗換駅,乗換駅の路線事業者,乗換駅の路線,グループ駅路線区別名,駅名,路線事業者(id),路線名(id),路線区別名(id),路線ごとの並び順,駅名読み,都道府県名,開業日,廃止日,経度,緯度,状態(旧)
,,,,備前福河,西日本旅客鉄道株式会社,赤穂線,,6,,兵庫県,,,134.331664,34.746681,0
,,,,寒河,西日本旅客鉄道株式会社,赤穂線,,7,,岡山県,,,134.29778,34.746122,0
,,,,日生,西日本旅客鉄道株式会社,赤穂線,,8,,岡山県,,,134.276485,34.735148,0
,,,,伊里,西日本旅客鉄道株式会社,赤穂線,,9,,岡山県,,,134.224525,34.741424,0
,,,,備前片上,西日本旅客鉄道株式会社,赤穂線,,10,,岡山県,,,134.197006,34.748295,0
,,,,西片上,西日本旅客鉄道株式会社,赤穂線,,11,,岡山県,,,134.184177,34.745193,0
,,,,伊部,西日本旅客鉄道株式会社,赤穂線,,12,,岡山県,,,134.160554,34.738798,0
,,,,香登,西日本旅客鉄道株式会社,赤穂線,,13,,岡山県,,,134.119542,34.727737,0
,,,,長船,西日本旅客鉄道株式会社,赤穂線,,14,,岡山県,,,134.098828,34.699909,0
,,,,邑久,西日本旅客鉄道株式会社,赤穂線,,15,,岡山県,,,134.091027,34.668526,0
,,,,大富,西日本旅客鉄道株式会社,赤穂線,,16,,岡山県,,,134.070762,34.661429,0
,,,,西大寺,西日本旅客鉄道株式会社,赤穂線,,17,,岡山県,,,134.037037,34.661878,0
,,,,大多羅,西日本旅客鉄道株式会社,赤穂線,,18,,岡山県,,,134.006354,34.665661,0
東岡山,西日本旅客鉄道株式会社,山陽本線,,東岡山,西日本旅客鉄道株式会社,赤穂線,,19,,岡山県,,,133.988103,34.685633,0
津山,西日本旅客鉄道株式会社,姫新線,,津山,西日本旅客鉄道株式会社,津山線,,1,,岡山県,,,134.003477,35.054511,0
,,,,津山口,西日本旅客鉄道株式会社,津山線,,2,,岡山県,,,133.982879,35.054569,0
,,,,佐良山,西日本旅客鉄道株式会社,津山線,,3,,岡山県,,,133.960748,35.032024,0
,,,,亀甲,西日本旅客鉄道株式会社,津山線,,4,,岡山県,,,133.959188,34.998542,0
,,,,小原,西日本旅客鉄道株式会社,津山線,,5,,岡山県,,,133.962033,34.968234,0
,,,,誕生寺,西日本旅客鉄道株式会社,津山線,,6,,岡山県,,,133.959375,34.951768,0
,,,,弓削,西日本旅客鉄道株式会社,津山線,,7,,岡山県,,,133.957849,34.925457,0
,,,,神目,西日本旅客鉄道株式会社,津山線,,8,,岡山県,,,133.935142,34.896201,0
,,,,福渡,西日本旅客鉄道株式会社,津山線,,9,,岡山県,,,133.904037,34.870256,0
,,,,建部,西日本旅客鉄道株式会社,津山線,,10,,岡山県,,,133.899187,34.842285,0
,,,,金川,西日本旅客鉄道株式会社,津山線,,11,,岡山県,,,133.933724,34.792029,0
,,,,野々口,西日本旅客鉄道株式会社,津山線,,12,,岡山県,,,133.932603,34.771104,0
,,,,牧山,西日本旅客鉄道株式会社,津山線,,13,,岡山県,,,133.960424,34.741221,0
,,,,玉柏,西日本旅客鉄道株式会社,津山線,,14,,岡山県,,,133.964472,34.716965,0
,,,,備前原,西日本旅客鉄道株式会社,津山線,,15,,岡山県,,,133.944929,34.704965,0
,,,,法界院,西日本旅客鉄道株式会社,津山線,,16,,岡山県,,,133.927547,34.684851,0
岡山,西日本旅客鉄道株式会社,山陽本線,,岡山,西日本旅客鉄道株式会社,津山線,,17,,岡山県,,,133.918552,34.666572,0
岡山,西日本旅客鉄道株式会社,山陽本線,,岡山,西日本旅客鉄道株式会社,吉備線,,1,,岡山県,,,133.918552,34.666572,0
,,,,備前三門,西日本旅客鉄道株式会社,吉備線,,2,,岡山県,,,133.900501,34.66786,0
,,,,大安寺,西日本旅客鉄道株式会社,吉備線,,3,,岡山県,,,133.887711,34.662894,0
,,,,備前一宮,西日本旅客鉄道株式会社,吉備線,,4,,岡山県,,,133.864083,34.678838,0
,,,,吉備津,西日本旅客鉄道株式会社,吉備線,,5,,岡山県,,,133.846201,34.674491,0
,,,,備中高松,西日本旅客鉄道株式会社,吉備線,,6,,岡山県,,,133.822382,34.68649,0
,,,,足守,西日本旅客鉄道株式会社,吉備線,,7,,岡山県,,,133.802765,34.698075,0
,,,,服部,西日本旅客鉄道株式会社,吉備線,,8,,岡山県,,,133.775395,34.691153,0
,,,,東総社,西日本旅客鉄道株式会社,吉備線,,9,,岡山県,,,133.751411,34.677774,0
,,,,総社,西日本旅客鉄道株式会社,吉備線,,10,,岡山県,,,133.738007,34.673534,0
岡山,西日本旅客鉄道株式会社,山陽本線,,岡山,西日本旅客鉄道株式会社,宇野線,,1,,岡山県,,,133.918552,34.666572,0
,,,,大元,西日本旅客鉄道株式会社,宇野線,,2,,岡山県,,,133.910795,34.647571,0
,,,,備前西市,西日本旅客鉄道株式会社,宇野線,,3,,岡山県,,,133.899852,34.631448,0
,,,,妹尾,西日本旅客鉄道株式会社,宇野線,,4,,岡山県,,,133.871246,34.608269,0
,,,,備中箕島,西日本旅客鉄道株式会社,宇野線,,5,,岡山県,,,133.850889,34.605697,0
,,,,早島,西日本旅客鉄道株式会社,宇野線,,6,,岡山県,,,133.833306,34.602158,0
,,,,久々原,西日本旅客鉄道株式会社,宇野線,,7,,岡山県,,,133.82796,34.592158,0
,,,,茶屋町,西日本旅客鉄道株式会社,宇野線,,8,,岡山県,,,133.825906,34.57694,0
,,,,彦崎,西日本旅客鉄道株式会社,宇野線,,9,,岡山県,,,133.835045,34.552035,0
,,,,備前片岡,西日本旅客鉄道株式会社,宇野線,,10,,岡山県,,,133.861837,34.54381,0
,,,,迫川,西日本旅客鉄道株式会社,宇野線,,11,,岡山県,,,133.879394,34.536484,0
,,,,常山,西日本旅客鉄道株式会社,宇野線,,12,,岡山県,,,133.893096,34.531374,0
,,,,八浜,西日本旅客鉄道株式会社,宇野線,,13,,岡山県,,,133.919504,34.532039,0
,,,,備前田井,西日本旅客鉄道株式会社,宇野線,,14,,岡山県,,,133.943117,34.516027,0
,,,,宇野,西日本旅客鉄道株式会社,宇野線,,15,,岡山県,,,133.953706,34.495035,0
茶屋町,西日本旅客鉄道株式会社,宇野線,,茶屋町,西日本旅客鉄道株式会社,本四備讃線,,1,,岡山県,,,133.825906,34.57694,0
,,,,植松,西日本旅客鉄道株式会社,本四備讃線,,2,,岡山県,,,133.827979,34.551158,0
,,,,木見,西日本旅客鉄道株式会社,本四備讃線,,3,,岡山県,,,133.823785,34.52773,0
,,,,上の町,西日本旅客鉄道株式会社,本四備讃線,,4,,岡山県,,,133.815233,34.490944,0
,,,,児島,西日本旅客鉄道株式会社,本四備讃線,,5,,岡山県,,,133.807729,34.462817,0
倉敷,西日本旅客鉄道株式会社,山陽本線,,倉敷,西日本旅客鉄道株式会社,伯備線,,1,,岡山県,,,133.765473,34.601567,0
,,,,清音,西日本旅客鉄道株式会社,伯備線,,2,,岡山県,,,133.733461,34.643671,0
総社,西日本旅客鉄道株式会社,吉備線,,総社,西日本旅客鉄道株式会社,伯備線,,3,,岡山県,,,133.738007,34.673534,0
,,,,豪渓,西日本旅客鉄道株式会社,伯備線,,4,,岡山県,,,133.722604,34.706299,0
,,,,日羽,西日本旅客鉄道株式会社,伯備線,,5,,岡山県,,,133.689993,34.715716,0
,,,,美袋,西日本旅客鉄道株式会社,伯備線,,6,,岡山県,,,133.654388,34.719797,0
,,,,備中広瀬,西日本旅客鉄道株式会社,伯備線,,7,,岡山県,,,133.606464,34.758552,0
,,,,備中高梁,西日本旅客鉄道株式会社,伯備線,,8,,岡山県,,,133.616524,34.788648,0
,,,,木野山,西日本旅客鉄道株式会社,伯備線,,9,,岡山県,,,133.614374,34.825682,0
,,,,備中川面,西日本旅客鉄道株式会社,伯備線,,10,,岡山県,,,133.588543,34.850129,0
,,,,方谷,西日本旅客鉄道株式会社,伯備線,,11,,岡山県,,,133.556457,34.876748,0
,,,,井倉,西日本旅客鉄道株式会社,伯備線,,12,,岡山県,,,133.516301,34.931724,0
,,,,石蟹,西日本旅客鉄道株式会社,伯備線,,13,,岡山県,,,133.479506,34.954752,0
新見,西日本旅客鉄道株式会社,姫新線,,新見,西日本旅客鉄道株式会社,伯備線,,14,,岡山県,,,133.45674,34.987232,0
,,,,布原,西日本旅客鉄道株式会社,伯備線,,15,,岡山県,,,133.422293,34.988086,0
,,,,備中神代,西日本旅客鉄道株式会社,伯備線,,16,,岡山県,,,133.40079,34.994571,0
,,,,足立,西日本旅客鉄道株式会社,伯備線,,17,,岡山県,,,133.383636,35.038908,0
,,,,新郷,西日本旅客鉄道株式会社,伯備線,,18,,岡山県,,,133.367786,35.082087,0
,,,,上石見,西日本旅客鉄道株式会社,伯備線,,19,,鳥取県,,,133.351273,35.112622,0
,,,,生山,西日本旅客鉄道株式会社,伯備線,,20,,鳥取県,,,133.322054,35.171066,0
,,,,上菅,西日本旅客鉄道株式会社,伯備線,,21,,鳥取県,,,133.341813,35.193886,0
,,,,黒坂,西日本旅客鉄道株式会社,伯備線,,22,,鳥取県,,,133.383674,35.206893,0
,,,,根雨,西日本旅客鉄道株式会社,伯備線,,23,,鳥取県,,,133.442036,35.241483,0
,,,,武庫,西日本旅客鉄道株式会社,伯備線,,24,,鳥取県,,,133.476857,35.267419,0
,,,,江尾,西日本旅客鉄道株式会社,伯備線,,25,,鳥取県,,,133.484837,35.283043,0
,,,,伯耆溝口,西日本旅客鉄道株式会社,伯備線,,26,,鳥取県,,,133.435357,35.348207,0
,,,,岸本,西日本旅客鉄道株式会社,伯備線,,27,,鳥取県,,,133.409475,35.387333,0
,,,,伯耆大山,西日本旅客鉄道株式会社,伯備線,,28,,鳥取県,,,133.384216,35.430142,0
備中神代,西日本旅客鉄道株式会社,伯備線,,備中神代,西日本旅客鉄道株式会社,芸備線,,1,,岡山県,,,133.40079,34.994571,0
,,,,坂根,西日本旅客鉄道株式会社,芸備線,,2,,岡山県,,,133.37079,34.972957,0
,,,,市岡,西日本旅客鉄道株式会社,芸備線,,3,,岡山県,,,133.346948,34.966232,0
,,,,矢神,西日本旅客鉄道株式会社,芸備線,,4,,岡山県,,,133.332797,34.943413,0
,,,,野馳,西日本旅客鉄道株式会社,芸備線,,5,,岡山県,,,133.316833,34.915046,0
,,,,東城,西日本旅客鉄道株式会社,芸備線,,6,,広島県,,,133.273687,34.901802,0
,,,,備後八幡,西日本旅客鉄道株式会社,芸備線,,7,,広島県,,,133.232086,34.938192,0
,,,,内名,西日本旅客鉄道株式会社,芸備線,,8,,広島県,,,133.231937,34.964959,0
,,,,小奴可,西日本旅客鉄道株式会社,芸備線,,9,,広島県,,,133.211211,34.994552,0
,,,,道後山,西日本旅客鉄道株式会社,芸備線,,10,,広島県,,,133.178269,35.010894,0
,,,,備後落合,西日本旅客鉄道株式会社,芸備線,,11,,広島県,,,133.148296,35.001167,0
,,,,比婆山,西日本旅客鉄道株式会社,芸備線,,12,,広島県,,,133.123236,34.966298,0
,,,,備後西城,西日本旅客鉄道株式会社,芸備線,,13,,広島県,,,133.119729,34.940345,0
,,,,平子,西日本旅客鉄道株式会社,芸備線,,14,,広島県,,,133.100154,34.912879,0
,,,,高,西日本旅客鉄道株式会社,芸備線,,15,,広島県,,,133.070603,34.87778,0
,,,,備後庄原,西日本旅客鉄道株式会社,芸備線,,16,,広島県,,,133.016105,34.862317,0
,,,,備後三日市,西日本旅客鉄道株式会社,芸備線,,17,,広島県,,,132.998269,34.85507,0
,,,,七塚,西日本旅客鉄道株式会社,芸備線,,18,,広島県,,,132.98584,34.844391,0
,,,,山ノ内,西日本旅客鉄道株式会社,芸備線,,19,,広島県,,,132.957671,34.829608,0
,,,,下和知,西日本旅客鉄道株式会社,芸備線,,20,,広島県,,,132.925336,34.797668,0
,,,,塩町,西日本旅客鉄道株式会社,芸備線,,21,,広島県,,,132.913863,34.774265,0
,,,,神杉,西日本旅客鉄道株式会社,芸備線,,22,,広島県,,,132.902747,34.780725,0
,,,,八次,西日本旅客鉄道株式会社,芸備線,,23,,広島県,,,132.878805,34.802244,0
,,,,三次,西日本旅客鉄道株式会社,芸備線,,24,,広島県,,,132.855976,34.802646,0
,,,,西三次,西日本旅客鉄道株式会社,芸備線,,25,,広島県,,,132.840961,34.798524,0
,,,,志和地,西日本旅客鉄道株式会社,芸備線,,26,,広島県,,,132.80392,34.740475,0
,,,,上川立,西日本旅客鉄道株式会社,芸備線,,27,,広島県,,,132.784873,34.725373,0
,,,,甲立,西日本旅客鉄道株式会社,芸備線,,28,,広島県,,,132.759991,34.692611,0
,,,,吉田口,西日本旅客鉄道株式会社,芸備線,,29,,広島県,,,132.745832,34.664106,0
,,,,向原,西日本旅客鉄道株式会社,芸備線,,30,,広島県,,,132.719883,34.615215,0
,,,,井原市,西日本旅客鉄道株式会社,芸備線,,31,,広島県,,,132.675569,34.585013,0
,,,,志和口,西日本旅客鉄道株式会社,芸備線,,32,,広島県,,,132.658205,34.554333,0
,,,,上三田,西日本旅客鉄道株式会社,芸備線,,33,,広島県,,,132.64389,34.538646,0
,,,,中三田,西日本旅客鉄道株式会社,芸備線,,34,,広島県,,,132.609329,34.513604,0
,,,,白木山,西日本旅客鉄道株式会社,芸備線,,35,,広島県,,,132.587867,34.500563,0
,,,,狩留家,西日本旅客鉄道株式会社,芸備線,,36,,広島県,,,132.579007,34.486614,0
,,,,上深川,西日本旅客鉄道株式会社,芸備線,,37,,広島県,,,132.562619,34.47591,0
,,,,中深川,西日本旅客鉄道株式会社,芸備線,,38,,広島県,,,132.533971,34.481076,0
,,,,下深川,西日本旅客鉄道株式会社,芸備線,,39,,広島県,,,132.524702,34.488683,0
,,,,玖村,西日本旅客鉄道株式会社,芸備線,,40,,広島県,,,132.507898,34.482039,0
,,,,安芸矢口,西日本旅客鉄道株式会社,芸備線,,41,,広島県,,,132.495094,34.463579,0
,,,,戸坂,西日本旅客鉄道株式会社,芸備線,,42,,広島県,,,132.491246,34.438193,0
,,,,矢賀,西日本旅客鉄道株式会社,芸備線,,43,,広島県,,,132.497769,34.399319,0
広島,西日本旅客鉄道株式会社,山陽本線,,広島,西日本旅客鉄道株式会社,芸備線,,44,,広島県,,,132.475593,34.397446,0
福山,西日本旅客鉄道株式会社,山陽本線,,福山,西日本旅客鉄道株式会社,福塩線,,1,,広島県,,,133.361429,34.489291,0
,,,,備後本庄,西日本旅客鉄道株式会社,福塩線,,2,,広島県,,,133.345083,34.493312,0
,,,,横尾,西日本旅客鉄道株式会社,福塩線,,3,,広島県,,,133.363484,34.52139,0
,,,,神辺,西日本旅客鉄道株式会社,福塩線,,4,,広島県,,,133.378747,34.537131,0
,,,,湯田村,西日本旅客鉄道株式会社,福塩線,,5,,広島県,,,133.371294,34.551918,0
,,,,道上,西日本旅客鉄道株式会社,福塩線,,6,,広島県,,,133.361398,34.553503,0
,,,,万能倉,西日本旅客鉄道株式会社,福塩線,,7,,広島県,,,133.338516,34.551092,0
,,,,駅家,西日本旅客鉄道株式会社,福塩線,,8,,広島県,,,133.3259,34.549079,0
,,,,近田,西日本旅客鉄道株式会社,福塩線,,9,,広島県,,,133.31096,34.54627,0
,,,,戸手,西日本旅客鉄道株式会社,福塩線,,10,,広島県,,,133.300613,34.546478,0
,,,,上戸手,西日本旅客鉄道株式会社,福塩線,,11,,広島県,,,133.282137,34.5515,0
,,,,新市,西日本旅客鉄道株式会社,福塩線,,12,,広島県,,,133.269483,34.554429,0
,,,,高木,西日本旅客鉄道株式会社,福塩線,,13,,広島県,,,133.253231,34.562987,0
,,,,鵜飼,西日本旅客鉄道株式会社,福塩線,,14,,広島県,,,133.244462,34.567905,0
,,,,府中,西日本旅客鉄道株式会社,福塩線,,15,,広島県,,,133.236021,34.571646,0
,,,,下川辺,西日本旅客鉄道株式会社,福塩線,,16,,広島県,,,133.205282,34.554311,0
,,,,中畑,西日本旅客鉄道株式会社,福塩線,,17,,広島県,,,133.193301,34.582311,0
,,,,河佐,西日本旅客鉄道株式会社,福塩線,,18,,広島県,,,133.16669,34.589929,0
,,,,備後三川,西日本旅客鉄道株式会社,福塩線,,19,,広島県,,,133.110118,34.630201,0
,,,,備後矢野,西日本旅客鉄道株式会社,福塩線,,20,,広島県,,,133.125736,34.664316,0
,,,,上下,西日本旅客鉄道株式会社,福塩線,,21,,広島県,,,133.117625,34.694932,0
,,,,甲奴,西日本旅客鉄道株式会社,福塩線,,22,,広島県,,,133.081331,34.703642,0
,,,,梶田,西日本旅客鉄道株式会社,福塩線,,23,,広島県,,,133.058919,34.711037,0
,,,,備後安田,西日本旅客鉄道株式会社,福塩線,,24,,広島県,,,133.033978,34.741075,0
,,,,吉舎,西日本旅客鉄道株式会社,福塩線,,25,,広島県,,,132.990771,34.727641,0
,,,,三良坂,西日本旅客鉄道株式会社,福塩線,,26,,広島県,,,132.957578,34.766186,0
塩町,西日本旅客鉄道株式会社,芸備線,,塩町,西日本旅客鉄道株式会社,福塩線,,27,,広島県,,,132.913863,34.774265,0
三原,西日本旅客鉄道株式会社,山陽本線,,三原,西日本旅客鉄道株式会社,呉線,,1,,広島県,,,133.083049,34.400486,0
,,,,須波,西日本旅客鉄道株式会社,呉線,,2,,広島県,,,133.083724,34.370061,0
,,,,安芸幸崎,西日本旅客鉄道株式会社,呉線,,3,,広島県,,,133.040096,34.338165,0
,,,,忠海,西日本旅客鉄道株式会社,呉線,,4,,広島県,,,132.991289,34.33689,0
,,,,安芸長浜,西日本旅客鉄道株式会社,呉線,,5,,広島県,,,132.962681,34.337804,0
,,,,大乗,西日本旅客鉄道株式会社,呉線,,6,,広島県,,,132.945311,34.340656,0
,,,,竹原,西日本旅客鉄道株式会社,呉線,,7,,広島県,,,132.909705,34.33945,0
,,,,吉名,西日本旅客鉄道株式会社,呉線,,8,,広島県,,,132.86576,34.320616,0
,,,,安芸津,西日本旅客鉄道株式会社,呉線,,9,,広島県,,,132.817838,34.318227,0
,,,,風早,西日本旅客鉄道株式会社,呉線,,10,,広島県,,,132.795789,34.303234,0
,,,,安浦,西日本旅客鉄道株式会社,呉線,,11,,広島県,,,132.744067,34.284013,0
,,,,安登,西日本旅客鉄道株式会社,呉線,,12,,広島県,,,132.722741,34.254396,0
,,,,安芸川尻,西日本旅客鉄道株式会社,呉線,,13,,広島県,,,132.691672,34.232854,0
,,,,仁方,西日本旅客鉄道株式会社,呉線,,14,,広島県,,,132.655406,34.221784,0
,,,,広,西日本旅客鉄道株式会社,呉線,,15,,広島県,,,132.628417,34.228613,0
,,,,新広,西日本旅客鉄道株式会社,呉線,,16,,広島県,,,132.614557,34.23206,0
,,,,安芸阿賀,西日本旅客鉄道株式会社,呉線,,17,,広島県,,,132.599788,34.235843,0
,,,,呉,西日本旅客鉄道株式会社,呉線,,18,,広島県,,,132.557578,34.244652,0
,,,,川原石,西日本旅客鉄道株式会社,呉線,,19,,広島県,,,132.541143,34.248817,0
,,,,吉浦,西日本旅客鉄道株式会社,呉線,,20,,広島県,,,132.527189,34.257947,0
,,,,かるが浜,西日本旅客鉄道株式会社,呉線,,21,,広島県,,,132.517523,34.263885,0
,,,,天応,西日本旅客鉄道株式会社,呉線,,22,,広島県,,,132.519617,34.282238,0
,,,,呉ポートピア,西日本旅客鉄道株式会社,呉線,,23,,広島県,,,132.512951,34.29192,0
,,,,小屋浦,西日本旅客鉄道株式会社,呉線,,24,,広島県,,,132.506446,34.302363,0
,,,,水尻,西日本旅客鉄道株式会社,呉線,,25,,広島県,,,132.498763,34.319433,0
,,,,坂,西日本旅客鉄道株式会社,呉線,,26,,広島県,,,132.510736,34.338635,0
